,id,date,tweet
316,1250802908091887617,2020-04-16 15:07:06+00:00,"Our Homes
Our Lives
Our Community
-
We will never surrender
We will never stop
#dealsinheels #nestseekersstrinh #nyc #covid #realestate #iameverywhere #nevergiveup #wfh @ Peggy Zabakolas, Esq. Real Estate https://t.co/CAvbSg2VJx"
317,1250838664835485696,2020-04-16 17:29:11+00:00,"#breaking #NewJersey housing and mortgage authority is suspending all rent increases at 36,000 eligible properties. #housing #RealEstate #COVID19 #mortgage #RentFreeze2020"
318,1250838664835485696,2020-04-16 17:29:11+00:00,"#breaking #NewJersey housing and mortgage authority is suspending all rent increases at 36,000 eligible properties. #housing #RealEstate #COVID19 #mortgage #RentFreeze2020"
319,1250840709894111236,2020-04-16 17:37:19+00:00,"136 East 36th Street, 6E
Asking Price - $340,000
Maintenance- $858/mo
Financing - 80%
🛌
🛁
Call 856.889.6541 📲 to schedule your private showing and make an offer!

#forsale #newyorkcity #manhattan #realestate… https://t.co/GKIfjphuXZ"
320,1250841584624640001,2020-04-16 17:40:47+00:00,"Key Democrats urge Mnuchin, Powell to rescue mortgage servicers https://t.co/WoH2LwppQo"
321,1250898941186641920,2020-04-16 21:28:42+00:00,"Our gorgeous listing at 130 East 63rd Street, 6E is back on the market!  Don’t miss out!

DM @agentmarcnyc for more information.

#newlisting #virtualshowing #realestate #nyclife @ New York, New York https://t.co/P4j5oUShtj"
322,1250901566061719553,2020-04-16 21:39:08+00:00,"Head over to our Instagram Story and submit your questions now!  ariharkov will be answering your questions tomorrow afternoon!

#realestate #coronavirus #pandemic #wfh #homebuying #selling #realestateagent… https://t.co/WePG31RQnJ"
323,1251252321985626119,2020-04-17 20:52:55+00:00,"🌻Fill your HOME with fresh flowers for SPRING🌻⁠⠀
⁠⠀
Stay Home .  Stay Safe⁠⠀
⁠⠀
#NYC #brooklyn #manhattan #lgbt #investment #newdevelopment #sunday #theinhousegroup #realestate #April #interiordesign #design #home… https://t.co/Be4nMsRRcN"
324,1251487438712778753,2020-04-18 12:27:11+00:00,"With the amount of work some of you put into Aninal Crossing, it may be time to consider forming a union. The constant work and the needs to take mortgages in this current economic and world situation seems like it requires collective bargaining with Boss Nook. https://t.co/Eql9BJgx6Y"
325,1251487511140065281,2020-04-18 12:27:28+00:00,"Amazing ! 🙌🏼🔝 #Italy #alpesitalianos❤️ 

#luxuryhomes #realestate #interiordesign #luxurylifestyle #luxury #luxuryrealestate #realtor #architecture #design #homedecor #interior #home #luxuryliving #dreamhome… https://t.co/1DkVdXVxND"
326,1251669722942365699,2020-04-19 00:31:31+00:00,"Relates to suspending rent payments for certain residential tenants and small business commercial tenants and certain mortgage payments for ninety days in response to the outbreak of covid-19
#CancelRent 
S8125 Via: @nysenate: https://t.co/yZlgkVp7nA"
327,1251786978128953344,2020-04-19 08:17:27+00:00,"Proposed: $2,000 Monthly Stimulus Checks And Canceled Rent And Mortgage Payments For 1 Year via @forbes https://t.co/szRlpeRGFV"
328,1251921973736857600,2020-04-19 17:13:52+00:00,"🌤️HAPPY SUNDAY🌤️⁠⠀
⁠⠀
✅FOLLOW us on INSTAGRAM today.  ⁠⠀
⁠⠀
✅Check out our feed.⁠⠀
⁠⠀
#NYC #brooklyn #manhattan #lgbt #investment #newdevelopment #sunday #theinhousegroup #realestate #April #interiordesign… https://t.co/QyrbSPLq1q"
329,1251934035967913992,2020-04-19 18:01:48+00:00,Payment holidays are messing with America’s $2.2tn mortgage machine https://t.co/HJcYUYzSwM via @financialtimes
330,1252034354185977856,2020-04-20 00:40:26+00:00,"@ReformedBroker This will only work if landlords are willing to reduce rent substantially and switch to %rent on sales.
But landlord have mortgages as well. So we need a reset from the banks too. Currently not promising 😢"
331,1252241907356520451,2020-04-20 14:25:10+00:00,"👁A great read if you are looking to sell or purchase real estate in 2020. LINK IN BIO.
•
•⠀
•⠀
•⠀
•⠀
einatreal @danacrotty22
•⠀
•⠀
•⠀
•⠀
•⠀
•⠀
#RealEstate #RealEstateAgent #RealEstateBroker… https://t.co/6ZgvistYD1"
332,1252309245959249921,2020-04-20 18:52:45+00:00,"Available Immediately, 2 bedroom/2 bathroom, $2,975 per month. Check out the new virtual tour! Located at 4857 Broadway in beautiful Inwood steps to Fort Tryon and Inwood Hill Park 🌳 #realestate #virtualtour #inwood #nycrealestate 
https://t.co/IjvU5kbGsl"
333,1252335562087948288,2020-04-20 20:37:19+00:00,"I am renewing my efforts to #AbolishTheMortgage so that housing is affordable, in other words, what the free market in real estate can bear. @ Central Harlem https://t.co/ALUBliN9R5"
334,1252348916705574912,2020-04-20 21:30:23+00:00,@Chase how does paying off missed payments in one lump sum at the end of forebeafance period helping your customers? If I can’t pay my mortgage now you think I’ll be able to pay it off in one lump sum in 3 months? That’s not right. #screwed
335,1252381795602989057,2020-04-20 23:41:02+00:00,"We have had enough practice playing #Monopoly, it’s time to advance to go and collect $$$$ #realestate #life #property @calebbuddha @ Chelsea, Manhattan https://t.co/TxDjElaQqo"
336,1252612258129154054,2020-04-21 14:56:49+00:00,@TimmermansEU @EU_Commission I need to pay my mortgage and buy food while I have no business running now. So I REALLY DONT CARE about anything else at this moment... 🤦🏻‍♂️
337,1252674776868536320,2020-04-21 19:05:15+00:00,"“Earth 🌎🌍🌏 is the one thing we all have in common.”
.
.
#earth #webuyhouses #webuyhousesfast #sellyourhouse #sellyourhousefast #sellmyhouse #sellmyhousefast #sellhouseforcash #billgates #elonmusk #tonyrobbins #grantcardone #garyvee #jeffbezos #realestate #nyc https://t.co/BYzxs35MzF"
338,1252757856656535559,2020-04-22 00:35:22+00:00,"Hopefully today was the last day I had to put a hat on. We are ready for warm weather 😎
——————————————————————————
#summer #newyork #newyorkvibes #travel #winter #realestate #newyorkcity #newyorknewyork #michigan… https://t.co/6kk8gJVipp"
339,1252953734386089985,2020-04-22 13:33:43+00:00,"I can get used to ✏️Working from HOME ✏️⁠⠀
⁠⠀
Find a new home with a built in HOME OFFICE...⁠⠀
⁠⠀
https://t.co/3GinjEujrw⁠⠀
⁠⠀
#NYC #brooklyn #manhattan #lgbt #investment #newdevelopment #wednesday #theinhousegroup #realestate… https://t.co/PCHYaWICy5"
340,1253028354963406848,2020-04-22 18:30:14+00:00,"Strong Men don’t have Attitude, they have Standards.
.
.
#attitude #standard #webuyhouses #webuyhousesfast #sellyourhouse #sellyourhousefast #sellmyhouse #billgates #elonmusk #tonyrobbins #grantcardone #garyvee #jeffbezos #realestate #nyc #newyork #newyorkcity #StrongMen https://t.co/9fOni0UoXJ"
341,1253031588545335296,2020-04-22 18:43:05+00:00,"“The Earth is what we all have in common.” Happy Earth Day. 
.
.
#EarthDay #HappyEarthDay #earth #webuyhouses #webuyhousesfast #sellyourhouse #sellyourhousefast #sellmyhouse #sellhouseforcash #billgates #elonmusk #tonyrobbins #grantcardone #garyvee #jeffbezos #realestate #nyc https://t.co/jn13f3ExM4"
342,1253149511477846016,2020-04-23 02:31:40+00:00,Eco-Friendly Homes That Embrace The Earth Day Spirit via @forbes https://t.co/EaV1fhwTHO #EarthDay #realestate #luxurylifestyle #luxuryrealestate #ecofriendly #ln
343,1253301122921631745,2020-04-23 12:34:07+00:00,"Manhattan Sees Weekly Increase in New Listings, Decrease in Homes Taken Off the Market https://t.co/A3BkAFdzim via @MansionGlobal @WSJ #RealEstate #nycrealestate #luxurylifestyle #luxuryrealestate #globalrealestate #nycre #manhattanrealestate"
344,1253331830624776192,2020-04-23 14:36:08+00:00,"“If people cannot work due to circumstances out of their control, why haven’t we already taken the steps to make sure their rents and mortgages are suspended?” 
https://t.co/go1IHaSOv4"
345,1253343138753777664,2020-04-23 15:21:04+00:00,#theADRteam currently zooming w over 150 of our colleagues in #nycrealestate I got to see my brilliant friend @Lserifovic and many I haven’t seen for a while.  #Realestate is all about relationships and… https://t.co/dk1iCPnJJY
346,1253389117766930432,2020-04-23 18:23:47+00:00,"“To drive down a street that went from abandonment to thriving is what motivates this realtor’s continuous efforts.” Here’s to looking forward to the future. 
▫️▫️▫️▫️▫️▫️▫️▫️▫️▫️▫️▫️

#realestate… https://t.co/M27wwb3x2e"
347,1253694682443497472,2020-04-24 14:37:59+00:00,"@2carlis1cup If there’s a freeze on mortgages, there should be a rent freeze. End of story. Otherwise it’s opportunism and theft."
348,1253789376871628801,2020-04-24 20:54:16+00:00,"Thank you Varsha Halankar for your perspective and your work at @SUSCCNY. 
・・・
#repost 

Meet our program assistant - Varsha Halarnkar! 
Varsha and her capstone teammates are working on a project to help mortgage… https://t.co/BIah8TFDWu"
349,1253886592923697153,2020-04-25 03:20:34+00:00,I love prewar details...this is a great view as well!!!   #luxuryhomes  #loft #realestate #luxury #luxurylifestyle #bienrealty   #brokerlife  #nycrealestate #views #architecture #goals #condos #coops #photooftheday… https://t.co/cvobvahVPV
350,1253888294779187200,2020-04-25 03:27:20+00:00,You don’t get treatment like this at @starbucks always happy to get hood service and support other small businesses #luxuryhomes  #loft #realestate #luxury #luxurylifestyle #bienrealty   #brokerlife  #nycrealestate… https://t.co/K2Htq0KpPa
351,1253930546138357760,2020-04-25 06:15:13+00:00,Stay tuned to our website for special #COVID19 news and the impact on NYC and the tech industry https://t.co/bUQoiT1lsQ #technologynews #nyclocal #nyclockdown #iot #bigdata #RealEstate #technologies https://t.co/gZNM8Yg0OL
352,1253987145708122113,2020-04-25 10:00:08+00:00,"Make Improvements, not excuses!
.
.
#webuyhouses #webuyhousesfast #sellyourhouse #billgates #elonmusk #tonyrobbins #grantcardone #garyvee #jeffbezos #realestate #nyc #newyork #newyorkcity #inspiration #motivation #mindset #inspiring #habitofsuccess #improve #excuse #love #peace https://t.co/7CKdMw30Uk"
353,1254098843496562694,2020-04-25 17:23:58+00:00,Why Treasury Must Go to Bat for Mortgage Servicers https://t.co/IWPYebL9cn via @RealClearNews
354,1254121792970645506,2020-04-25 18:55:10+00:00,"❌ Is your job your only source of income?
In todays world, having a diversity of income streams is crucial!💯
.
#passiveincome #hedgefunds #fundmanager #webuyhouses #sellyourhouse #billgates #elonmusk #tonyrobbins #grantcardone #garyvee #jeffbezos #warrenbuffett #realestate #nyc https://t.co/nGQE6gcyVo"
355,1254186213847769089,2020-04-25 23:11:09+00:00,"I need to stop watching these house shows because it’s making me want to do an apartment re-design. They got a mortgage, I gotta rental... we ain’t the same 😂"
356,1254352634015887360,2020-04-26 10:12:27+00:00,Mortgage and Rent (Commercial and Residential) - 3 Month Emergency Deferment and Forgiveness Bill. Create a relief fund for lenders and landlords to cover the lost rental and mortgage payments they would have received. - Sign the Petition! https://t.co/UT8TN4ijRy via @Change
357,1254438503452205065,2020-04-26 15:53:40+00:00,"Democrats should take the stimulus bill in the Court House to add metrics concerns like rents , mortgage, insurances,Ezpass,cars loans,credits cards,banks loans,students loans ,tourism industry businesses,restaurants businesses to perfect recovery receipts for COVID 19 . https://t.co/DqB7vWQXZ2"
358,1254511934097022977,2020-04-26 20:45:27+00:00,"@SpeakerPelosi if the Court way in with a decision on the forgoing stimulus package surprisingly we can have a quick single pair, minimum wage up , casualties losses via taxes credits for nation small businesses, mortgages taxes credits in refinancing in a low interests etc...."
359,1254544462270869504,2020-04-26 22:54:42+00:00,The government needs to bail out renters and those who can’t pay mortgages following the loss of millions of jobs in the last month.  https://t.co/9htJd21gnE
360,1254578515426582529,2020-04-27 01:10:01+00:00,"#Dinner tonight is #raw #tofu with #lettuce , #walnuts, #cashews , &amp;  #almonds drizzled with #balsamic &amp; #oliveoil.  This well balanced meal is inexpensive &amp; super #healthy . Let #Corcoran #realestate agents &amp; their… https://t.co/1a7RDjQe01"
361,1254711925721772032,2020-04-27 10:00:09+00:00,"💥 Don’t allow people to treat to bad, know your value. 💥
.
.
#webuyhouses #webuyhousesfast #sellyourhouse #sellyourhousefast #sellmyhouse #sellmyhousefast #sellhouseforcash #billgates #elonmusk #tonyrobbins #grantcardone #garyvee #jeffbezos #realestate #nyc #warrenbuffett https://t.co/pcXfQMa0TY"
362,1254839255479865344,2020-04-27 18:26:06+00:00,My goal is #MARRIAGE 💍 &amp; #MORTGAGE 🏠. Not just a RELATIONSHIP❤️&amp; RENT💸
363,1254846565505732609,2020-04-27 18:55:09+00:00,"Your biggest supporter is YOU! Don’t be afraid to go out of your comfort zone!
.
#webuyhouses #webuyhousesfast #sellyourhouse #sellyourhousefast #sellmyhouse #sellmyhousefast #billgates #elonmusk #tonyrobbins #grantcardone #garyvee #jeffbezos #realestate #nyc #warrenbuffett https://t.co/rLZL4Dc5pD"
364,1254949692426932224,2020-04-28 01:44:57+00:00,the fact that candaice’s mortgage for her condo is the same as the rent for my 1 bedroom!!! I could own with the rent I’m paying and that’s so sad of me. Why do I live here?
365,1255073767446978561,2020-04-28 09:57:58+00:00,"👁🗣Our amazing CEO, daviddotwalker will be chatting about the future of our industry today at noon. LINK: https://t.co/HMvcPOH27t
•
•
•
•
•
#future #realestate #futurism #how #why #when #where #selling #homes… https://t.co/6KwmRdyPSl"
366,1255111511510482944,2020-04-28 12:27:57+00:00,"Review Time! 😃 #clients #reviews #landlords #nycrealestate #realestate #protectyourinvestment @ New York, New York https://t.co/T6yFE4HWho"
367,1255137804947869699,2020-04-28 14:12:26+00:00,@NYGovCuomo Cancel the rent and mortgages! House the homeless now! https://t.co/60gxiNiwwp
368,1255173710878846976,2020-04-28 16:35:07+00:00,Manhattan Homebuyers Rewriting the Rules on Deals in Virus Era https://t.co/Ti1R5ejz85 #nycrealestate #manhattan #nycre  @business #luxuryrealestate #RealEstate #luxurylife
369,1255211485846016003,2020-04-28 19:05:13+00:00,"Now, more than ever, we should all be embracing the things that make us happy. Have that second scoop of ice cream, sleep in a bit later, spend time with ur loved ones.
.
#billgates #elonmusk #grantcardone #garyvee #jeffbezos  #warrenbuffett #realestate #nyc #happy #happiness https://t.co/2PYnbVyL4g"
370,1255213715793883136,2020-04-28 19:14:05+00:00,I like Tom Selleck. I’m thinking of staring a @gofundme page for him so he can quit the reverse mortgage commercials.
371,1255234120814342144,2020-04-28 20:35:10+00:00,@NYGovCuomo Cancel rents and mortgages until this crisis is over. People who live paycheck to paycheck will never be able to pay the rent they owe. A moratorium is not good enough. And house homeless people now!!
372,1255253008977399808,2020-04-28 21:50:13+00:00,"“#Travel is like #Meditation, and with each Journey I find a little more of Myself.” While traveling may be on hold right now, I hope you're finding everything you need at #home.
.
#billgates #elonmusk #tonyrobbins #grantcardone #jeffbezos #warrenbuffett #realestate #nyc #newyork https://t.co/Cec13UHsu4"
373,1255443010407587841,2020-04-29 10:25:13+00:00,"Every day IS another chance to make your dreams come true. #Believe it and you will manifest it in to your life. 🙌
.
#webuyhouses #webuyhousesfast #sellyourhouse #billgates #elonmusk #tonyrobbins #grantcardone #garyvee #jeffbezos  #warrenbuffett #jackma #realestate #nyc #newyork https://t.co/312vu4a0I9"
374,1255468554893262848,2020-04-29 12:06:43+00:00,"🌤️GOOD MORNING🌤️⁠⠀
COMFORTABLE MORNINGS AT HOME.  ⁠⠀
⁠⠀
Find your new townhouse-style triplex home @ https://t.co/YSDMlL4s5q⁠⠀
⁠⠀
#homes #realestate #realtor #home #realestateagent #house #interiordesign #houses #homesweethome… https://t.co/MsQM4dxSd4"
375,1255515604985032706,2020-04-29 15:13:41+00:00,"1st quarter of 2020.  1st month of the pandemic.  We just keep working hard to be there for our clients!

#realestate #dreamteam #nyc #hardwork @ The Harkov Lewis Team https://t.co/cWcscQzO6C"
376,1255565040624775168,2020-04-29 18:30:07+00:00,"Everyone wants a piece of land. It’s the only sure investment. It can never depreciate like a car or washing machine. #Land will only double its value in ten years. - #SamShepard
.
#billgates #elonmusk #grantcardone #garyvee #jeffbezos #warrenbuffett #realestate #nyc #newyork https://t.co/bvz7Usgusw"
377,1255642680589156354,2020-04-29 23:38:38+00:00,@niawag2011 @bikepetal I was reading a thread where someone said “he couldn’t get Airbnb tenants anymore and to pay the mortgage he was reduced to putting it on the regular rental market” and I was all BITCH THATS WHERE YOU STOLE IT FROM
378,1255728779114295298,2020-04-30 05:20:45+00:00,“One bill would waive all rent payments for residential and small business tenants that can prove hardship related to the virus and allow landlords facing hardship to put off some mortgage payments for 90 days.
379,1255823038148476930,2020-04-30 11:35:19+00:00,"🏡The housing market has not lost value, it lost momentum last month. NOW IT’S COMING BACK STRONG. 🌇 👁LINK IN BIO
•
•⠀
•⠀
•⠀
•⠀
einatreal @danacrotty22
•⠀
•⠀
•⠀
•⠀
•⠀
•⠀
#RealEstate #RealEstateAgent… https://t.co/ysZFmTOopG"
380,1255823038148476930,2020-04-30 11:35:19+00:00,"🏡The housing market has not lost value, it lost momentum last month. NOW IT’S COMING BACK STRONG. 🌇 👁LINK IN BIO
•
•⠀
•⠀
•⠀
•⠀
einatreal @danacrotty22
•⠀
•⠀
•⠀
•⠀
•⠀
•⠀
#RealEstate #RealEstateAgent… https://t.co/ysZFmTOopG"
381,1255833394321252352,2020-04-30 12:16:28+00:00,"Coronavirus Live Blog: Half of All US Malls Could Close Next Year, Warehouse Workers Plan Biggest Strike Yet https://t.co/zecEhxOYIc via @BoF #Toxicgirl101 #fashion #lifestyle #retail #Malls #shoppingmalls #etail #ecommerce #realestate #CRE"
382,1255860397568974849,2020-04-30 14:03:46+00:00,Our team BC Before Covid. I miss speaking to them in person. And hugging them! #theADRteam at #BHS event May 2019: Responding to #Changes in the #RealEstate industry or as @billyekofo our keynote speaker puts it… https://t.co/Lfe3rBzIBB
383,1255887852619157504,2020-04-30 15:52:51+00:00,Govenor Andrew Cuomo: Suspend Rent &amp; Mortgage in New York during COVID-19 - Sign the Petition! https://t.co/A3qCCySiNJ via @Change
384,1255923403724337160,2020-04-30 18:14:08+00:00,"🏠Marble and gold accents, a simple luxury to a bathroom space. Love the touch of greenery with the plant in this space.🌿 #BathroomSpace #TBT #marble #bathroomgoals #homedecor #realestate #rejuvenate #revitalize… https://t.co/B92QMQL9fK"
385,1255927438636470272,2020-04-30 18:30:10+00:00,"“You yourself, as much as anybody in the entire universe, deserve your love &amp; affection.” ~ #Buddha
.
.
.
#love #affection #inspiration #motivation #billgates #stevejobs #elonmusk #tonyrobbins #grantcardone #garyvee #jeffbezos  #warrenbuffett #realestate #nyc #newyork #universe https://t.co/XPkiu12Ei1"
386,1255929027682058241,2020-04-30 18:36:28+00:00,"@Ehrlich_Jeremy @NYCMayor do you not understand that buildings are privately owned by landlords… there is already a mortgage stop if I’m not mistaken, but if they decide to continue to charge tenants for rent, the city can’t stop that. I’m all for it, but I’m just saying what I know from my landlord"
387,1256058566160629760,2020-05-01 03:11:13+00:00,Coronavirus: Wealthy New Yorkers flee Manhattan for suburbs and beyond https://t.co/yKX6RuC2fc #RealEstate
388,1256216275023429639,2020-05-01 13:37:53+00:00,@NateAFischer (1) People should be honest about what they doing. (2) We need to care mostly about those having to relocate because the loss of relational density has huge economic costs. Whose helping them in the suburbs with their issues? (3) It’s a natural cycle of housing markets.
389,1256240804449923073,2020-05-01 15:15:22+00:00,"#realestate #nyc @ Central Park South, NYC https://t.co/7pmYuDh2BB"
390,1256246752568651785,2020-05-01 15:39:00+00:00,"“Some old-fashioned things like fresh air and sunshine are hard to beat.” #MayDay #LabourDay 
.
.
#webuyhouses #webuyhousesfast #sellyourhouse #sellhouseforcash #billgates #elonmusk #stevejobs #tonyrobbins #grantcardone #garyvee #jeffbezos #warrenbuffett #realestate #newyork https://t.co/2Ch8m4AhDD"
391,1256256434125275143,2020-05-01 16:17:28+00:00,Fannie Mae Releases Q1 Earnings – Shocks Market With Forbearance Estimates https://t.co/oSi4JhSlTZ via @mortgage_media
392,1256270087255928833,2020-05-01 17:11:43+00:00,"@LibertariaNYC Delusional nonsense. Those condos sell for upwards of $20 million a pop. They did literally zero to alleviate the housing shortage. On the contrary, it was the irresponsible revocation of the Certificate of Need that permitted this terrible ""market-based"" decision."
393,1256296111272349702,2020-05-01 18:55:08+00:00,"Do you want to know who you are? Don’t ask. Act! Action will delineate and define you. ― #ThomasJefferson
.
#webuyhouses #webuyhousesfast #sellyourhousefast #sellhouseforcash #billgates #elonmusk #stevejobs #grantcardone #garyvee #jeffbezos  #warrenbuffett #realestate #newyork https://t.co/X3RvJeT4WB"
394,1256300330125611008,2020-05-01 19:11:54+00:00,This is important AND iconic! If you are able to (personal restraints permitted) take the opportunity to join in this strike for renter and mortgage relief. So many people neeeeed this #COVID19 #coronavirus https://t.co/nOUuFL9vFF
395,1256354404573360135,2020-05-01 22:46:46+00:00,"Thankful for long standing relationships - literal time from a call with “I have a potential referral for you” to speaking to the potential referral to confirming details for a listing - about 50 minutes.  Referrals don’t always workout, always grateful for the chance #realestate https://t.co/4CAUNIprFh"
396,1256359511675351041,2020-05-01 23:07:04+00:00,@BurntHombre @JBodyBagz @GoodBillionaire @IlhanMN @Clarknt67 Do you people really not understand that landlords need to get rent so that they can pay their bills banks need to get mortgage is paid so they can pay their employees you can’t just stop paying none of you understand how economics work you don’t understand the economy.
397,1256529454253387779,2020-05-02 10:22:21+00:00,Great suggestion! That's what Fannie &amp; Freddie did with mortgages on houses. https://t.co/5rBhoHyvZB
398,1256573442289217536,2020-05-02 13:17:09+00:00,Thank you for being a beacon of success in our Manhattan skyline! #landmark #realestate #newyork #happybirthday https://t.co/y6CxuAQICb
399,1256612186090283009,2020-05-02 15:51:06+00:00,🤩Such a majestic estate🤩 Some may say it’s a bit over the top. But the level of detail is amazing. Let me know if you like it or it’s too much. 🤔 #realestate #luxurylifestyle #luxuryhomes #luxurycars #bentley… https://t.co/m3gIid6UCq
400,1256636320031571968,2020-05-02 17:27:00+00:00,@BurntHombre @DrHAkston @fffffdurerre @JBodyBagz @GoodBillionaire @IlhanMN @Clarknt67 These aren’t ppl responsible for taking care of the property these are people that own the property and have a mortgage on the property that has to be paid. “You guys” what are you referring to in that general generic statement. Is that educated people with advanced degrees?
401,1256649916262363144,2020-05-02 18:21:02+00:00,"Taking a selfie on a patio on the UES while doing virtual tours for clients. 

•
•

Follow my real estate page -&gt; paulmichaelnyc 

#socialdistancing #nyc #realestate #nyc #brooklyn @ New York, New York https://t.co/BY35xTLG1g"
402,1256658517680967683,2020-05-02 18:55:12+00:00,"Do not let small things prevent you from getting big things done! Don’t be afraid to go out of your #ComfortZone!
.
#inspiration #motivation #webuyhouses #webuyhousesfast #billgates #elonmusk #stevejobs #grantcardone #garyvee #jeffbezos #warrenbuffett #realestate #newyork https://t.co/9FwUK6nV6J"
403,1256722845129990146,2020-05-02 23:10:49+00:00,"Thankful for @docusign , sending a listing agreement from my mobile device while on a break from contemplating what to binge watch on Netflix this evening. #WorkFromHome #RealEstate #nycrealestate #listwithnikki #staytuned #istayhome #evagents #evnyc https://t.co/vslggb0jCN"
404,1256768792459382784,2020-05-03 02:13:24+00:00,@pipermcq You could never buy insurance on a particular mortgage or mortgage pool. You could buy on broader issuers like Toll Brothers or Simon Property Group.   As stated CDS were just tools.
405,1256773780245970946,2020-05-03 02:33:13+00:00,"@pipermcq This is a valid point but this nothing to do with the great recession. CDS enabled participants go ""short"" on these securities. The housing market was massively overvalued and lots of flimsy mortgages were underwritten.  This caused the crash."
406,1256773780245970946,2020-05-03 02:33:13+00:00,"@pipermcq This is a valid point but this nothing to do with the great recession. CDS enabled participants go ""short"" on these securities. The housing market was massively overvalued and lots of flimsy mortgages were underwritten.  This caused the crash."
407,1257014623368368133,2020-05-03 18:30:15+00:00,"💥Don't be pushed around by the fears in your mind. Be led by the dreams in your heart. - #RoyTBennett
.
#inspiration #motivation #webuyhouses #webuyhousesfast #sellyourhouse #billgates #elonmusk #stevejobs #grantcardone #jeffbezos #warrenbuffett #donaldtrump #realestate #newyork https://t.co/02CfyIoVkr"
408,1257051204565295106,2020-05-03 20:55:36+00:00,@boomer_sooner_8 @JeffKasanoff @clarencehilljr Common sense would be demanding things like rent/mortgages be frozen and other payment deadlines be extended so that people don’t have to return to work and risk infection/infecting others. There are more options than just reopen or not.
409,1257054212783058945,2020-05-03 21:07:33+00:00,"Tech will return to work, but habits will be changed forever by @filloux https://t.co/q2SrnqKaiQ #tech #VC #SanFrancisco #SiliconValley #realestate #CRE #OfficeSpace #WFH #futureofwork"
410,1257305663379775488,2020-05-04 13:46:44+00:00,"Life is slowly moving up its tempo. Be safe out there- wash your hands, wear your masks and be kind to one another. 🙏
#ilovenewyork #mothernature #centralpark #staysafe #stayhealthy #bekindtooneanother #grateful #realestate #apartmentwithcentralparkview https://t.co/pdld4GKcIx"
411,1257326333677445120,2020-05-04 15:08:52+00:00,#nofilter #organic #MANGOES #breakfastofchampions before a long day of #nycrealestate We all needed some #tropicalvibes while #stayinghome #zoomfatigue is real! My #zoom #realestate clients were inspired to go get… https://t.co/tfgylN0Mjp
412,1257357459884314631,2020-05-04 17:12:33+00:00,How The CARES Act Left Mortgage Servicers Behind via @forbes https://t.co/mPrwIsysx6 @FHFA
413,1257445552503107584,2020-05-04 23:02:36+00:00,"jamesreedrealestate
#Happy , #Health , #Lifestyle , #Finances , #Income , #Relationship , #Family , #Goals , #Wealth , #Success .
.
.
.
.
.
#NewYork #JAMESREEDREALESTATE #realestate #realestateinvesting #Business… https://t.co/nuOvMobGWP"
414,1257512168402059265,2020-05-05 03:27:19+00:00,@SenSchumer Nobody should loose their homes over this pandemic. The majority of other countries around the world have ruled that 3 months mortgage payments are suspended and simply added on to the end of the mortgage. Why has that not been done here?
415,1257630354975883266,2020-05-05 11:16:56+00:00,"And it’s not like America doesn’t have the money to freeze rents, mortgages, or to continue to pay Unemployment Insurance, or do another stimulus bill. 

We’re just a selfish, money hungry, privileged country that has never cared about humanity.   🤷🏾‍♀️"
416,1257763922565664768,2020-05-05 20:07:41+00:00,I spent some time recording new videos today. We have some exciting new content coming your way soon! @TheBolandTeam #video #realestate #nycrealestate #condo #coop #townhouse #newdevelopment #buyer #seller #investor… https://t.co/TT8SSmVI1t
417,1257863800071602177,2020-05-06 02:44:34+00:00,"Ok, so what are you all doing? What? 

Tomorrow. Bernie tomorrow. Introduce #coronavirus state &amp; city funding bills, cancel ALL student loan debt &amp; give people a chance to apply for 3 months of canceled rent/mortgages via federal government for those who lost jobs. Do something! https://t.co/Nt4ZrdiMo7"
418,1258046600292818944,2020-05-06 14:50:57+00:00,"“I’m still worried about disappointing people who depend on me. But this time, it’s a wife and kids, the prospect of failure is falling behind on my mortgage. This time, I fear the [world’s collapse] outside my own hopes and dreams. And Drake is making TikTok dances.” @DavidDTSS"
419,1258217707247300608,2020-05-07 02:10:52+00:00,"I love this view of classic architecture. https://t.co/YxWI80w9N8
.
.
.
.
.
.
.
🌇
#architecture #skyscraper #nyc #chrysler #america #boulder #colorado #home #adventure #trails #realestate #mountains #rockies… https://t.co/aVvn8POi1c"
420,1258344585455120393,2020-05-07 10:35:02+00:00,Imagine you praising the president for masks what about our mortgages https://t.co/jk19Cx6H1U
421,1258425846601322496,2020-05-07 15:57:56+00:00,#breaking - #NewYork is extending financial hardship Moratorium for the entire state including a freeze on #evictions until August 20. #COVID19 #RENTRELIEF #RentReliefNow #RealEstate  #NewYorkCity
422,1258427174572482561,2020-05-07 16:03:13+00:00,"One of the best deals during Covid at One Manhattan Square at a 20% discount, 20 yrs tax abatement with the most phenomenal views &amp; 100,000 sqft amenities! Contact me for virtual showing. #realestate #timetobuy https://t.co/d9XsGSnpTG"
423,1258436850135502849,2020-05-07 16:41:40+00:00,@NYCMayor What if the landlord has a mortgage?
424,1258440597741977602,2020-05-07 16:56:33+00:00,"@WesleyHoGG @NYCMayor @NYGovCuomo And let the interest continue to accrue? Are these renters paying interest once this is over? 

Luckily, I’m still working and I’m in a position where I can pay my mortgage but there are plenty of people who can’t right now and they aren’t being helped like renters are"
